37.83139038, -122.1852417
37.83128738, -122.18518066
37.83111572, -122.18504333
37.83100891, -122.18502808
37.83091736, -122.18512726
37.83081436, -122.1852417
37.83070755, -122.18533325
37.83060837, -122.18537903
37.83051682, -122.18540192
37.83050156, -122.18538666
37.83041, -122.18536377
